ID;sex;age;highest_education;LTS_total;LTS_FIH;LTS_H;LTS_K;NPI_total;NPI_LP;NPI_G;HSNS_total;HSNS_STJ;HSNS_E;SRP_total;SRP_AB;SRP_IM;SRP_ITS;SRP_CA;MACH_total;DC_total;SRP_F1;SRP_F2;UtilScore;involvement;self_interest;MD_item;MD_factor;age_gmc;HSNS_total_gmc;HSNS_E_gmc;HSNS_STJ_gmc;LTS_K_gmc;LTS_FIH_gmc;LTS_H_gmc;LTS_total_gmc;MACH_total_gmc;NPI_total_gmc;SRP_total_gmc;SRP_AB_gmc;SRP_IM_gmc;SRP_ITS_gmc;SRP_CA_gmc;SRP_F1_gmc;SRP_F2_gmc;DC_total_gmc;inv_cwc;self_cwc
1364;1;21;4;4,58333333333333;4,50;4,75;4,50;3,93333333333333;3,2;5,4;2,8;3,2;2,4;1,54838709677419;1,0;2,14285714285714;1,77777777777778;1,4;2,6;1,6875;1,83333333333333;1,36842105263158;-1;1;1;3;5;-0,7139478757366949;0,0576647314897258;0,161223245282132;-0,0473376307251454;1,021465182183213;1,506842049252101;1,4757014191742968;1,91188080963258811;-0,1736116728177297;0,9158861015171540;-1,3245954713696788;-1,272919595800806;-0,393066021171087;-0,871177257652473;-1,977142640164564;-1,0894367425499052;-1,2230976337956214;-0,4999034223659409;-0,5;-0,5
1364;1;21;4;4,58333333333333;4,50;4,75;4,50;3,93333333333333;3,2;5,4;2,8;3,2;2,4;1,54838709677419;1,0;2,14285714285714;1,77777777777778;1,4;2,6;1,6875;1,83333333333333;1,36842105263158;-2;1;2;4;4;-0,7139478757366949;0,0576647314897258;0,161223245282132;-0,0473376307251454;1,021465182183213;1,506842049252101;1,4757014191742968;1,91188080963258811;-0,1736116728177297;0,9158861015171540;-1,3245954713696788;-1,272919595800806;-0,393066021171087;-0,871177257652473;-1,977142640164564;-1,0894367425499052;-1,2230976337956214;-0,4999034223659409;-0,5;0,5
1364;1;21;4;4,58333333333333;4,50;4,75;4,50;3,93333333333333;3,2;5,4;2,8;3,2;2,4;1,54838709677419;1,0;2,14285714285714;1,77777777777778;1,4;2,6;1,6875;1,83333333333333;1,36842105263158;-2;2;1;5;8;-0,7139478757366949;0,0576647314897258;0,161223245282132;-0,0473376307251454;1,021465182183213;1,506842049252101;1,4757014191742968;1,91188080963258811;-0,1736116728177297;0,9158861015171540;-1,3245954713696788;-1,272919595800806;-0,393066021171087;-0,871177257652473;-1,977142640164564;-1,0894367425499052;-1,2230976337956214;-0,4999034223659409;0,5;-0,5
1364;1;21;4;4,58333333333333;4,50;4,75;4,50;3,93333333333333;3,2;5,4;2,8;3,2;2,4;1,54838709677419;1,0;2,14285714285714;1,77777777777778;1,4;2,6;1,6875;1,83333333333333;1,36842105263158;1;1;1;6;2;-0,7139478757366949;0,0576647314897258;0,161223245282132;-0,0473376307251454;1,021465182183213;1,506842049252101;1,4757014191742968;1,91188080963258811;-0,1736116728177297;0,9158861015171540;-1,3245954713696788;-1,272919595800806;-0,393066021171087;-0,871177257652473;-1,977142640164564;-1,0894367425499052;-1,2230976337956214;-0,4999034223659409;-0,5;-0,5
1364;1;21;4;4,58333333333333;4,50;4,75;4,50;3,93333333333333;3,2;5,4;2,8;3,2;2,4;1,54838709677419;1,0;2,14285714285714;1,77777777777778;1,4;2,6;1,6875;1,83333333333333;1,36842105263158;-2;2;2;7;3;-0,7139478757366949;0,0576647314897258;0,161223245282132;-0,0473376307251454;1,021465182183213;1,506842049252101;1,4757014191742968;1,91188080963258811;-0,1736116728177297;0,9158861015171540;-1,3245954713696788;-1,272919595800806;-0,393066021171087;-0,871177257652473;-1,977142640164564;-1,0894367425499052;-1,2230976337956214;-0,4999034223659409;0,5;0,5
1364;1;21;4;4,58333333333333;4,50;4,75;4,50;3,93333333333333;3,2;5,4;2,8;3,2;2,4;1,54838709677419;1,0;2,14285714285714;1,77777777777778;1,4;2,6;1,6875;1,83333333333333;1,36842105263158;-1;2;2;8;1;-0,7139478757366949;0,0576647314897258;0,161223245282132;-0,0473376307251454;1,021465182183213;1,506842049252101;1,4757014191742968;1,91188080963258811;-0,1736116728177297;0,9158861015171540;-1,3245954713696788;-1,272919595800806;-0,393066021171087;-0,871177257652473;-1,977142640164564;-1,0894367425499052;-1,2230976337956214;-0,4999034223659409;0,5;0,5
1369;2;24;2;3,75000000000000;3,75;4,00;3,50;3,66666666666667;3,4;4,2;2,1;2,8;1,4;3,06451612903226;2,6;3,14285714285714;4,00000000000000;2,2;3,8;1,6875;2,75000000000000;3,26315789473684;-1;2;1;1;7;-0,4841447369573589;-1,1928983321761413;-1,381484031834777;-0,5212912261561745;-0,585861918099333;0,456062896560163;0,0586828634525449;-0,00607391264057255;1,0326099072952992;0,6486950241979451;1,8378946569400483;1,384171109814860;1,069037812919680;2,190622950107288;-0,199230145558751;0,8037137715867488;2,0737444696666114;-0,4999034223659409;0,5;-0,5
1369;2;24;2;3,75000000000000;3,75;4,00;3,50;3,66666666666667;3,4;4,2;2,1;2,8;1,4;3,06451612903226;2,6;3,14285714285714;4,00000000000000;2,2;3,8;1,6875;2,75000000000000;3,26315789473684;2;1;2;2;6;-0,4841447369573589;-1,1928983321761413;-1,381484031834777;-0,5212912261561745;-0,585861918099333;0,456062896560163;0,0586828634525449;-0,00607391264057255;1,0326099072952992;0,6486950241979451;1,8378946569400483;1,384171109814860;1,069037812919680;2,190622950107288;-0,199230145558751;0,8037137715867488;2,0737444696666114;-0,4999034223659409;-0,5;0,5
1369;2;24;2;3,75000000000000;3,75;4,00;3,50;3,66666666666667;3,4;4,2;2,1;2,8;1,4;3,06451612903226;2,6;3,14285714285714;4,00000000000000;2,2;3,8;1,6875;2,75000000000000;3,26315789473684;-2;1;1;3;5;-0,4841447369573589;-1,1928983321761413;-1,381484031834777;-0,5212912261561745;-0,585861918099333;0,456062896560163;0,0586828634525449;-0,00607391264057255;1,0326099072952992;0,6486950241979451;1,8378946569400483;1,384171109814860;1,069037812919680;2,190622950107288;-0,199230145558751;0,8037137715867488;2,0737444696666114;-0,4999034223659409;-0,5;-0,5
1369;2;24;2;3,75000000000000;3,75;4,00;3,50;3,66666666666667;3,4;4,2;2,1;2,8;1,4;3,06451612903226;2,6;3,14285714285714;4,00000000000000;2,2;3,8;1,6875;2,75000000000000;3,26315789473684;-2;1;2;4;4;-0,4841447369573589;-1,1928983321761413;-1,381484031834777;-0,5212912261561745;-0,585861918099333;0,456062896560163;0,0586828634525449;-0,00607391264057255;1,0326099072952992;0,6486950241979451;1,8378946569400483;1,384171109814860;1,069037812919680;2,190622950107288;-0,199230145558751;0,8037137715867488;2,0737444696666114;-0,4999034223659409;-0,5;0,5
1369;2;24;2;3,75000000000000;3,75;4,00;3,50;3,66666666666667;3,4;4,2;2,1;2,8;1,4;3,06451612903226;2,6;3,14285714285714;4,00000000000000;2,2;3,8;1,6875;2,75000000000000;3,26315789473684;2;2;1;5;8;-0,4841447369573589;-1,1928983321761413;-1,381484031834777;-0,5212912261561745;-0,585861918099333;0,456062896560163;0,0586828634525449;-0,00607391264057255;1,0326099072952992;0,6486950241979451;1,8378946569400483;1,384171109814860;1,069037812919680;2,190622950107288;-0,199230145558751;0,8037137715867488;2,0737444696666114;-0,4999034223659409;0,5;-0,5
1369;2;24;2;3,75000000000000;3,75;4,00;3,50;3,66666666666667;3,4;4,2;2,1;2,8;1,4;3,06451612903226;2,6;3,14285714285714;4,00000000000000;2,2;3,8;1,6875;2,75000000000000;3,26315789473684;1;1;1;6;2;-0,4841447369573589;-1,1928983321761413;-1,381484031834777;-0,5212912261561745;-0,585861918099333;0,456062896560163;0,0586828634525449;-0,00607391264057255;1,0326099072952992;0,6486950241979451;1,8378946569400483;1,384171109814860;1,069037812919680;2,190622950107288;-0,199230145558751;0,8037137715867488;2,0737444696666114;-0,4999034223659409;-0,5;-0,5
1369;2;24;2;3,75000000000000;3,75;4,00;3,50;3,66666666666667;3,4;4,2;2,1;2,8;1,4;3,06451612903226;2,6;3,14285714285714;4,00000000000000;2,2;3,8;1,6875;2,75000000000000;3,26315789473684;1;2;2;7;3;-0,4841447369573589;-1,1928983321761413;-1,381484031834777;-0,5212912261561745;-0,585861918099333;0,456062896560163;0,0586828634525449;-0,00607391264057255;1,0326099072952992;0,6486950241979451;1,8378946569400483;1,384171109814860;1,069037812919680;2,190622950107288;-0,199230145558751;0,8037137715867488;2,0737444696666114;-0,4999034223659409;0,5;0,5
1369;2;24;2;3,75000000000000;3,75;4,00;3,50;3,66666666666667;3,4;4,2;2,1;2,8;1,4;3,06451612903226;2,6;3,14285714285714;4,00000000000000;2,2;3,8;1,6875;2,75000000000000;3,26315789473684;-1;2;2;8;1;-0,4841447369573589;-1,1928983321761413;-1,381484031834777;-0,5212912261561745;-0,585861918099333;0,456062896560163;0,0586828634525449;-0,00607391264057255;1,0326099072952992;0,6486950241979451;1,8378946569400483;1,384171109814860;1,069037812919680;2,190622950107288;-0,199230145558751;0,8037137715867488;2,0737444696666114;-0,4999034223659409;0,5;0,5
1370;1;20;4;3,41666666666667;2,25;4,75;3,25;4,40000000000000;4,7;3,8;2,8;3,6;2,0;2,67741935483871;1,8;3,42857142857143;3,33333333333333;2,2;3,0;1,8125;2,91666666666667;2,52631578947368;-2;2;1;1;7;-0,7905489219964736;0,0576647314897258;-0,455859665564631;0,4266159647058832;-0,987693693169969;-1,645495408823713;1,4757014191742968;-0,77325580154983742;0,2284621872199466;1,3834704868257701;1,0304503688609687;0,055625757007027;1,486781765517041;1,272082887779360;-0,199230145558751;1,1479229559752311;0,7916392072090761;-0,2586214060446960;0,5;-0,5
1370;1;20;4;3,41666666666667;2,25;4,75;3,25;4,40000000000000;4,7;3,8;2,8;3,6;2,0;2,67741935483871;1,8;3,42857142857143;3,33333333333333;2,2;3,0;1,8125;2,91666666666667;2,52631578947368;-2;1;2;2;6;-0,7905489219964736;0,0576647314897258;-0,455859665564631;0,4266159647058832;-0,987693693169969;-1,645495408823713;1,4757014191742968;-0,77325580154983742;0,2284621872199466;1,3834704868257701;1,0304503688609687;0,055625757007027;1,486781765517041;1,272082887779360;-0,199230145558751;1,1479229559752311;0,7916392072090761;-0,2586214060446960;-0,5;0,5
1370;1;20;4;3,41666666666667;2,25;4,75;3,25;4,40000000000000;4,7;3,8;2,8;3,6;2,0;2,67741935483871;1,8;3,42857142857143;3,33333333333333;2,2;3,0;1,8125;2,91666666666667;2,52631578947368;-2;1;1;3;5;-0,7905489219964736;0,0576647314897258;-0,455859665564631;0,4266159647058832;-0,987693693169969;-1,645495408823713;1,4757014191742968;-0,77325580154983742;0,2284621872199466;1,3834704868257701;1,0304503688609687;0,055625757007027;1,486781765517041;1,272082887779360;-0,199230145558751;1,1479229559752311;0,7916392072090761;-0,2586214060446960;-0,5;-0,5
1370;1;20;4;3,41666666666667;2,25;4,75;3,25;4,40000000000000;4,7;3,8;2,8;3,6;2,0;2,67741935483871;1,8;3,42857142857143;3,33333333333333;2,2;3,0;1,8125;2,91666666666667;2,52631578947368;-2;1;2;4;4;-0,7905489219964736;0,0576647314897258;-0,455859665564631;0,4266159647058832;-0,987693693169969;-1,645495408823713;1,4757014191742968;-0,77325580154983742;0,2284621872199466;1,3834704868257701;1,0304503688609687;0,055625757007027;1,486781765517041;1,272082887779360;-0,199230145558751;1,1479229559752311;0,7916392072090761;-0,2586214060446960;-0,5;0,5
1370;1;20;4;3,41666666666667;2,25;4,75;3,25;4,40000000000000;4,7;3,8;2,8;3,6;2,0;2,67741935483871;1,8;3,42857142857143;3,33333333333333;2,2;3,0;1,8125;2,91666666666667;2,52631578947368;1;2;1;5;8;-0,7905489219964736;0,0576647314897258;-0,455859665564631;0,4266159647058832;-0,987693693169969;-1,645495408823713;1,4757014191742968;-0,77325580154983742;0,2284621872199466;1,3834704868257701;1,0304503688609687;0,055625757007027;1,486781765517041;1,272082887779360;-0,199230145558751;1,1479229559752311;0,7916392072090761;-0,2586214060446960;0,5;-0,5
1370;1;20;4;3,41666666666667;2,25;4,75;3,25;4,40000000000000;4,7;3,8;2,8;3,6;2,0;2,67741935483871;1,8;3,42857142857143;3,33333333333333;2,2;3,0;1,8125;2,91666666666667;2,52631578947368;1;1;1;6;2;-0,7905489219964736;0,0576647314897258;-0,455859665564631;0,4266159647058832;-0,987693693169969;-1,645495408823713;1,4757014191742968;-0,77325580154983742;0,2284621872199466;1,3834704868257701;1,0304503688609687;0,055625757007027;1,486781765517041;1,272082887779360;-0,199230145558751;1,1479229559752311;0,7916392072090761;-0,2586214060446960;-0,5;-0,5
